GeneID	TranscriptID	ProteinID
LOC100647742	XM_003398318.4	XP_003398366.1
LOC100647743	XM_012312794.3	XP_012168184.1
LOC100647743	XM_048409700.1	XP_048265657.1
LOC100647744	XM_020865126.2	XP_020720785.1
LOC100647744	XM_020865129.2	XP_020720788.1
LOC100647744	XM_020865130.2	XP_020720789.1
LOC100647744	XM_048409056.1	XP_048265013.1
LOC100647745	XM_012313425.3	XP_012168815.2
LOC100647745	XM_012313427.3	XP_012168817.2
LOC100647745	XM_048409990.1	XP_048265947.1
LOC100647745	XM_048409991.1	XP_048265948.1
LOC100647746	XM_012313806.3	XP_012169196.1
LOC100647746	XM_012313808.3	XP_012169198.1
LOC100647746	XR_002308227.2	
LOC100647747	XM_012314548.3	XP_012169938.1
LOC100647747	XM_020865712.2	XP_020721371.1
LOC100647748	XM_003399690.4	XP_003399738.2
LOC100647749	XM_003399768.4	XP_003399816.1
LOC100647749	XM_020865950.2	XP_020721609.1
LOC100647750	XM_003400168.3	XP_003400216.1
LOC100647750	XM_048411236.1	XP_048267193.1
LOC100647751	XR_001099312.3	
LOC100647751	XR_002308393.2	
LOC100647751	XR_002308394.2	
LOC100647751	XR_007226346.1	
LOC100647751	XR_007226347.1	
LOC100647752	XM_048412865.1	XP_048268822.1
LOC100647753	XM_048412973.1	XP_048268930.1
LOC100647753	XM_048412974.1	XP_048268931.1
LOC100647755	XM_012317830.3	XP_012173220.1
LOC100647755	XM_048413223.1	XP_048269180.1
LOC100647756	XM_003402260.4	XP_003402308.1
LOC100647758	XM_012319012.3	XP_012174402.2
LOC100647759	XM_012319413.3	XP_012174803.2
LOC100647760	XM_048413511.1	XP_048269468.1
LOC100647761	XM_048412869.1	XP_048268826.1
LOC100647762	XM_003393564.4	XP_003393612.1
LOC100647764	XM_012320220.3	XP_012175610.2
LOC100647764	XM_012320222.3	XP_012175612.2
LOC100647764	XM_020866921.2	XP_020722580.2
LOC100647764	XM_020866927.2	XP_020722586.2
LOC100647764	XM_048409528.1	XP_048265485.1
LOC100647764	XM_048409537.1	XP_048265494.1
LOC100647764	XM_048409538.1	XP_048265495.1
LOC100647765	XM_012320351.2	XP_012175741.1
LOC100647766	XM_003394436.4	XP_003394484.1
LOC100647767	XM_048404179.1	XP_048260136.1
LOC100647767	XM_048404180.1	XP_048260137.1
LOC100647767	XM_048404181.1	XP_048260138.1
LOC100647767	XM_048404182.1	XP_048260139.1
LOC100647767	XM_048404183.1	XP_048260140.1
LOC100647768	XM_012307944.3	XP_012163334.2
LOC100647769	XM_003395080.4	XP_003395128.1
LOC100647769	XM_012308188.3	XP_012163578.1
LOC100647769	XM_012308189.3	XP_012163579.1
LOC100647770	XM_003395243.4	XP_003395291.1
LOC100647770	XM_012308446.3	XP_012163836.1
LOC100647770	XM_020863302.2	XP_020718961.1
LOC100647770	XM_020863303.2	XP_020718962.1
LOC100647771	XM_012308585.3	XP_012163975.2
LOC100647771	XM_048405916.1	XP_048261873.1
LOC100647772	XM_003395653.4	XP_003395701.1
LOC100647772	XM_012308819.3	XP_012164209.1
LOC100647772	XM_012308820.3	XP_012164210.1
LOC100647772	XM_012308821.3	XP_012164211.1
LOC100647772	XM_012308822.3	XP_012164212.1
LOC100647772	XM_020863056.2	XP_020718715.1
LOC100647772	XM_048405739.1	XP_048261696.1
LOC100647772	XM_048405740.1	XP_048261697.1
LOC100647772	XM_048405742.1	XP_048261699.1
LOC100647774	XM_003396304.4	XP_003396352.2
LOC100647774	XM_048407368.1	XP_048263325.1
LOC100647774	XM_048407369.1	XP_048263326.1
LOC100647774	XM_048407370.1	XP_048263327.1
LOC100647775	XM_003396787.3	XP_003396835.1
LOC100647775	XM_020863939.2	XP_020719598.1
LOC100647776	XM_003396950.4	XP_003396998.1
LOC100647776	XM_012310767.3	XP_012166157.1
LOC100647776	XM_020863809.2	XP_020719468.1
LOC100647777	XM_003397031.4	XP_003397079.1
LOC100647777	XM_003397032.4	XP_003397080.1
LOC100647777	XM_012310989.3	XP_012166379.1
LOC100647777	XM_012310990.3	XP_012166380.1
LOC100647777	XM_012310991.3	XP_012166381.1
LOC100647777	XM_012310992.3	XP_012166382.1
LOC100647777	XM_012310993.3	XP_012166383.1
LOC100647777	XM_020864081.2	XP_020719740.1
LOC100647777	XM_048408255.1	XP_048264212.1
LOC100647777	XM_048408256.1	XP_048264213.1
LOC100647778	XM_048408496.1	XP_048264453.1
LOC100647779	XM_020865002.2	XP_020720661.2
LOC100647779	XM_020865003.2	XP_020720662.1
LOC100647779	XM_048409187.1	XP_048265144.1
LOC100647780	XM_003399133.4	XP_003399181.1
LOC100647781	XM_012313931.3	XP_012169321.1
LOC100647781	XM_012313935.3	XP_012169325.1
LOC100647781	XM_012313937.3	XP_012169327.1
LOC100647781	XM_012313939.3	XP_012169329.1
LOC100647781	XM_012313940.3	XP_012169330.1
LOC100647781	XM_020865261.2	XP_020720920.1
LOC100647781	XM_020865263.2	XP_020720922.1
LOC100647781	XM_020865264.2	XP_020720923.1
LOC100647781	XM_020865265.2	XP_020720924.1
LOC100647781	XM_048410186.1	XP_048266143.1
LOC100647781	XM_048410187.1	XP_048266144.1
LOC100647781	XM_048410188.1	XP_048266145.1
LOC100647782	XM_012314135.2	XP_012169525.1
LOC100647782	XM_020865455.2	XP_020721114.1
LOC100647782	XM_020865456.2	XP_020721115.1
LOC100647782	XM_048409969.1	XP_048265926.1
LOC100647783	XM_012314191.3	XP_012169581.1
LOC100647783	XM_012314192.3	XP_012169582.1
LOC100647783	XM_048410004.1	XP_048265961.1
LOC100647784	XM_003399849.4	XP_003399897.1
LOC100647785	XM_003400083.3	XP_003400131.2
LOC100647785	XM_012315470.3	XP_012170860.2
LOC100647786	XM_012315773.3	XP_012171163.3
LOC100647786	XM_048412219.1	XP_048268176.1
LOC100647786	XM_048412220.1	XP_048268177.1
LOC100647786	XM_048412221.1	XP_048268178.1
LOC100647786	XM_048412222.1	XP_048268179.1
LOC100647786	XM_048412223.1	XP_048268180.1
LOC100647787	XM_003400577.4	XP_003400625.1
LOC100647787	XM_012316093.3	XP_012171483.1
LOC100647787	XM_012316094.3	XP_012171484.1
LOC100647787	XM_012316095.3	XP_012171485.1
LOC100647787	XM_048412298.1	XP_048268255.1
LOC100647787	XM_048412299.1	XP_048268256.1
LOC100647787	XM_048412301.1	XP_048268258.1
LOC100647788	XM_020866680.2	XP_020722339.1
LOC100647788	XM_020866681.2	XP_020722340.1
LOC100647788	XM_020866684.2	XP_020722343.1
LOC100647788	XM_048411808.1	XP_048267765.1
LOC100647788	XM_048411809.1	XP_048267766.1
LOC100647788	XM_048411810.1	XP_048267767.1
LOC100647788	XM_048411811.1	XP_048267768.1
LOC100647789	XM_003400983.4	XP_003401031.1
LOC100647789	XM_020866848.2	XP_020722507.1
LOC100647790	XM_003401140.4	XP_003401188.2
LOC100647790	XM_048412652.1	XP_048268609.1
LOC100647791	XM_020866914.2	XP_020722573.1
LOC100647792	XM_012317262.3	XP_012172652.2
LOC100647794	XM_003401866.4	XP_003401914.2
LOC100647796	XM_012318967.3	XP_012174357.1
LOC100647798	XM_003403108.4	XP_003403156.1
LOC100647800	XM_003392854.4	XP_003392902.2
LOC100647801	XM_003393255.4	XP_003393303.1
LOC100647802	XM_012312455.3	XP_012167845.1
LOC100647802	XM_012312466.3	XP_012167856.1
LOC100647802	XM_048411765.1	XP_048267722.1
LOC100647802	XM_048411766.1	XP_048267723.1
LOC100647803	XM_003393800.3	XP_003393848.1
LOC100647803	XM_012319908.2	XP_012175298.1
LOC100647804	XM_012320691.3	XP_012176081.1
LOC100647805	XM_012320790.3	XP_012176180.1
LOC100647805	XM_012320791.3	XP_012176181.1
LOC100647806	XM_003394756.4	XP_003394804.2
LOC100647806	XM_012321333.3	XP_012176723.2
LOC100647806	XM_012321334.2	XP_012176724.2
LOC100647806	XM_012321335.2	XP_012176725.2
LOC100647806	XM_048405041.1	XP_048260998.1
LOC100647806	XM_048405042.1	XP_048260999.1
LOC100647806	XM_048405043.1	XP_048261000.1
LOC100647807	XM_048404849.1	XP_048260806.1
LOC100647807	XM_048404850.1	XP_048260807.1
LOC100647807	XM_048404852.1	XP_048260809.1
LOC100647807	XM_048404853.1	XP_048260810.1
LOC100647807	XM_048404854.1	XP_048260811.1
LOC100647807	XM_048404855.1	XP_048260812.1
LOC100647807	XM_048404856.1	XP_048260813.1
LOC100647807	XM_048404857.1	XP_048260814.1
LOC100647807	XM_048404858.1	XP_048260815.1
LOC100647807	XM_048404859.1	XP_048260816.1
LOC100647807	XM_048404860.1	XP_048260817.1
LOC100647807	XM_048404861.1	XP_048260818.1
LOC100647807	XM_048404863.1	XP_048260820.1
LOC100647808	XM_003395739.4	XP_003395787.1
LOC100647808	XM_003395740.4	XP_003395788.1
LOC100647808	XM_012308424.3	XP_012163814.1
LOC100647808	XM_012308425.3	XP_012163815.1
LOC100647808	XM_012308426.3	XP_012163816.1
LOC100647809	XM_012310332.3	XP_012165722.1
LOC100647809	XM_012310333.3	XP_012165723.1
LOC100647809	XM_012310334.3	XP_012165724.1
LOC100647809	XM_020863936.2	XP_020719595.1
LOC100647809	XM_048407082.1	XP_048263039.1
LOC100647810	XM_003396706.4	XP_003396754.1
LOC100647810	XM_012310470.3	XP_012165860.1
LOC100647810	XM_012310471.3	XP_012165861.1
LOC100647811	XM_012311829.3	XP_012167219.1
LOC100647811	XM_020864385.2	XP_020720044.1
LOC100647812	XM_012312468.3	XP_012167858.1
LOC100647813	XM_012313168.3	XP_012168558.1
LOC100647815	XM_003399052.3	XP_003399100.1
LOC100647815	XM_012313926.3	XP_012169316.1
LOC100647815	XM_012313928.3	XP_012169318.1
LOC100647815	XM_048410189.1	XP_048266146.1
LOC100647816	XM_003399528.4	XP_003399576.1
LOC100647816	XM_048410702.1	XP_048266659.1
LOC100647817	XM_003399606.4	XP_003399654.1
LOC100647817	XM_012314667.3	XP_012170057.2
LOC100647817	XM_020865981.2	XP_020721640.2
LOC100647817	XM_048411181.1	XP_048267138.1
LOC100647817	XM_048411182.1	XP_048267139.1
LOC100647817	XM_048411184.1	XP_048267141.1
LOC100647818	XM_012314793.3	XP_012170183.1
LOC100647819	XM_003400252.4	XP_003400300.2
LOC100647819	XM_012315698.3	XP_012171088.2
LOC100647819	XM_048411380.1	XP_048267337.1
LOC100647819	XM_048411381.1	XP_048267338.1
LOC100647819	XM_048411382.1	XP_048267339.1
LOC100647819	XM_048411383.1	XP_048267340.1
LOC100647820	XM_048411894.1	XP_048267851.1
LOC100647820	XM_048411895.1	XP_048267852.1
LOC100647820	XM_048411896.1	XP_048267853.1
LOC100647820	XR_007226309.1	
LOC100647820	XR_007226310.1	
LOC100647821	XM_003400494.4	XP_003400542.1
LOC100647821	XM_012316057.3	XP_012171447.1
LOC100647821	XM_012316059.3	XP_012171449.1
LOC100647821	XM_012316060.3	XP_012171450.1
LOC100647821	XM_012316061.3	XP_012171451.1
LOC100647821	XM_012316062.3	XP_012171452.1
LOC100647821	XM_012316064.3	XP_012171454.1
LOC100647821	XM_012316065.3	XP_012171455.1
LOC100647821	XM_048412194.1	XP_048268151.1
LOC100647821	XM_048412195.1	XP_048268152.1
LOC100647822	XM_012316548.3	XP_012171938.1
LOC100647823	XM_012317260.2	XP_012172650.1
LOC100647823	XM_020866923.2	XP_020722582.1
LOC100647823	XM_020866924.2	XP_020722583.1
LOC100647823	XM_048412339.1	XP_048268296.1
LOC100647823	XM_048412340.1	XP_048268297.1
LOC100647824	XM_003401470.4	XP_003401518.1
LOC100647824	XR_007226449.1	
LOC100647826	XR_002308638.2	
LOC100647826	XR_007227353.1	
LOC100647826	XR_007227354.1	
LOC100647826	XR_007227355.1	
LOC100647826	XR_007227356.1	
LOC100647826	XR_007227357.1	
LOC100647826	XR_007227358.1	
LOC100647826	XR_007227359.1	
LOC100647826	XR_007227360.1	
LOC100647826	XR_007227361.1	
LOC100647826	XR_007227362.1	
LOC100647826	XR_007227363.1	
LOC100647826	XR_007227364.1	
LOC100647826	XR_007227365.1	
LOC100647826	XR_007227366.1	
LOC100647826	XR_007227367.1	
LOC100647826	XR_007227368.1	
LOC100647826	XR_007227369.1	
LOC100647826	XR_007227370.1	
LOC100647826	XR_007227371.1	
LOC100647826	XR_007227372.1	
LOC100647826	XR_007227373.1	
LOC100647826	XR_007227374.1	
LOC100647826	XR_007227375.1	
LOC100647826	XR_007227376.1	
LOC100647826	XR_007227377.1	
LOC100647826	XR_007227378.1	
LOC100647826	XR_007227379.1	
LOC100647826	XR_007227380.1	
LOC100647827	XM_003402183.4	XP_003402231.2
LOC100647827	XM_048409776.1	XP_048265733.1
LOC100647828	XM_012318810.3	XP_012174200.1
LOC100647828	XM_048404814.1	XP_048260771.1
LOC100647828	XM_048404815.1	XP_048260772.1
LOC100647828	XM_048404816.1	XP_048260773.1
LOC100647829	XM_048408311.1	XP_048264268.1
LOC100647830	XM_003402728.4	XP_003402776.1
LOC100647831	XM_012319155.3	XP_012174545.2
LOC100647832	XM_003392936.4	XP_003392984.2
LOC100647832	XM_048406869.1	XP_048262826.1
LOC100647833	XM_003393097.4	XP_003393145.1
LOC100647833	XM_012309349.3	XP_012164739.1
LOC100647833	XM_012309358.3	XP_012164748.1
LOC100647834	XM_048413100.1	XP_048269057.1
LOC100647834	XM_048413142.1	XP_048269099.1
LOC100647834	XM_048413174.1	XP_048269131.1
LOC100647834	XM_048413205.1	XP_048269162.1
LOC100647834	XM_048413229.1	XP_048269186.1
LOC100647834	XM_048413263.1	XP_048269220.1
LOC100647834	XM_048413296.1	XP_048269253.1
LOC100647835	XM_003393414.4	XP_003393462.1
LOC100647835	XM_048409028.1	XP_048264985.1
LOC100647835	XM_048409032.1	XP_048264989.1
LOC100647835	XM_048409035.1	XP_048264992.1
LOC100647835	XM_048409037.1	XP_048264994.1
LOC100647835	XM_048409044.1	XP_048265001.1
LOC100647836	XM_003393723.4	XP_003393771.1
LOC100647836	XM_012318969.3	XP_012174359.1
LOC100647837	XM_003394120.4	XP_003394168.1
LOC100647837	XM_048404060.1	XP_048260017.1
LOC100647837	XR_002308979.2	
LOC100647840	XM_020868647.2	XP_020724306.1
LOC100647840	XM_048414752.1	XP_048270709.1
LOC100647840	XM_048414753.1	XP_048270710.1
LOC100647840	XM_048414754.1	XP_048270711.1
LOC100647840	XM_048414755.1	XP_048270712.1
LOC100647840	XR_007227808.1	
LOC100647841	XM_012307762.3	XP_012163152.3
LOC100647842	XM_003395001.4	XP_003395049.2
LOC100647843	XM_020863170.2	XP_020718829.2
LOC100647844	XM_048405819.1	XP_048261776.1
LOC100647844	XM_048405820.1	XP_048261777.1
LOC100647846	XM_012309293.3	XP_012164683.2
LOC100647847	XM_020863435.2	XP_020719094.2
LOC100647847	XM_020863436.2	XP_020719095.1
LOC100647847	XM_048406877.1	XP_048262834.1
LOC100647847	XM_048406878.1	XP_048262835.1
LOC100647848	XM_012309668.3	XP_012165058.1
LOC100647848	XM_012309669.3	XP_012165059.1
LOC100647848	XM_012309671.3	XP_012165061.1
LOC100647848	XM_012309672.3	XP_012165062.1
LOC100647848	XM_048407291.1	XP_048263248.1
LOC100647848	XM_048407292.1	XP_048263249.1
LOC100647848	XM_048407293.1	XP_048263250.1
LOC100647848	XM_048407294.1	XP_048263251.1
LOC100647849	XM_048407159.1	XP_048263116.1
LOC100647850	XM_003396459.4	XP_003396507.1
LOC100647850	XM_012310217.3	XP_012165607.2
LOC100647850	XM_012310218.3	XP_012165608.2
LOC100647850	XM_012310219.3	XP_012165609.2
LOC100647850	XM_012310221.3	XP_012165611.2
LOC100647850	XM_012310224.3	XP_012165614.2
LOC100647850	XM_012310225.3	XP_012165615.1
LOC100647850	XM_012310226.3	XP_012165616.1
LOC100647850	XM_012310227.3	XP_012165617.1
LOC100647850	XM_012310228.3	XP_012165618.1
LOC100647850	XM_012310229.3	XP_012165619.1
LOC100647850	XM_020863897.2	XP_020719556.2
LOC100647850	XM_048407813.1	XP_048263770.1
LOC100647850	XM_048407814.1	XP_048263771.1
LOC100647850	XM_048407815.1	XP_048263772.1
LOC100647850	XM_048407816.1	XP_048263773.1
LOC100647850	XM_048407817.1	XP_048263774.1
LOC100647850	XR_007224853.1	
LOC100647851	XM_003397113.4	XP_003397161.1
LOC100647851	XM_012310877.2	XP_012166267.1
LOC100647851	XM_012310880.3	XP_012166270.1
LOC100647851	XM_048408042.1	XP_048263999.1
LOC100647853	XM_012311305.3	XP_012166695.1
LOC100647853	XM_048408280.1	XP_048264237.1
LOC100647853	XM_048408281.1	XP_048264238.1
LOC100647853	XM_048408282.1	XP_048264239.1
LOC100647853	XR_007225018.1	
LOC100647853	XR_007225019.1	
LOC100647854	XM_003397353.4	XP_003397401.1
LOC100647855	XM_003397432.4	XP_003397480.1
LOC100647855	XM_048409000.1	XP_048264957.1
LOC100647856	XM_003397515.4	XP_003397563.1
LOC100647857	XM_012311739.3	XP_012167129.2
LOC100647858	XM_012312027.3	XP_012167417.2
LOC100647858	XM_020864319.2	XP_020719978.1
LOC100647858	XM_048408327.1	XP_048264284.1
LOC100647858	XM_048408328.1	XP_048264285.1
LOC100647858	XM_048408329.1	XP_048264286.1
LOC100647858	XM_048408330.1	XP_048264287.1
LOC100647858	XM_048408331.1	XP_048264288.1
LOC100647859	XM_003397839.4	XP_003397887.3
LOC100647860	XM_003397998.4	XP_003398046.1
LOC100647860	XM_012312270.3	XP_012167660.1
LOC100647860	XM_012312271.2	XP_012167661.1
LOC100647861	XM_003398238.4	XP_003398286.1
LOC100647862	XM_003398319.3	XP_003398367.3
LOC100647862	XM_048409693.1	XP_048265650.1
LOC100647863	XM_012312377.3	XP_012167767.1
LOC100647863	XM_020865182.2	XP_020720841.1
LOC100647863	XM_048409614.1	XP_048265571.1
LOC100647864	XM_003398488.4	XP_003398536.1
LOC100647865	XM_003398649.4	XP_003398697.2
LOC100647865	XM_012313315.3	XP_012168705.2
LOC100647865	XM_020865235.2	XP_020720894.2
LOC100647865	XM_048410174.1	XP_048266131.1
LOC100647866	XM_012313428.3	XP_012168818.1
LOC100647867	XM_012313653.3	XP_012169043.2
LOC100647867	XM_048410464.1	XP_048266421.1
LOC100647868	XM_003398972.4	XP_003399020.2
LOC100647869	XM_003399447.4	XP_003399495.1
LOC100647870	XM_003399691.4	XP_003399739.1
LOC100647870	XM_020865699.2	XP_020721358.1
LOC100647871	XM_003399770.4	XP_003399818.1
LOC100647871	XM_048410793.1	XP_048266750.1
LOC100647871	XM_048410794.1	XP_048266751.1
LOC100647872	XM_012315383.3	XP_012170773.1
LOC100647872	XM_020866102.2	XP_020721761.1
LOC100647872	XM_020866103.2	XP_020721762.1
LOC100647872	XM_048411363.1	XP_048267320.1
LOC100647872	XM_048411365.1	XP_048267322.1
LOC100647873	XM_003400169.4	XP_003400217.1
LOC100647873	XM_012315584.3	XP_012170974.1
LOC100647874	XM_012316393.3	XP_012171783.1
LOC100647875	XM_003401067.4	XP_003401115.1
LOC100647876	XM_003401224.3	XP_003401272.1
LOC100647877	XM_003401710.4	XP_003401758.3
LOC100647877	XM_012317752.3	XP_012173142.2
LOC100647878	XM_003401785.4	XP_003401833.1
LOC100647879	XM_048413988.1	XP_048269945.1
LOC100647879	XM_048413989.1	XP_048269946.1
LOC100647879	XM_048413990.1	XP_048269947.1
LOC100647879	XM_048413991.1	XP_048269948.1
LOC100647879	XM_048413992.1	XP_048269949.1
LOC100647879	XM_048413993.1	XP_048269950.1
LOC100647879	XM_048413994.1	XP_048269951.1
LOC100647879	XM_048413995.1	XP_048269952.1
LOC100647879	XM_048413996.1	XP_048269953.1
LOC100647879	XM_048413997.1	XP_048269954.1
LOC100647879	XM_048413998.1	XP_048269955.1
LOC100647879	XM_048413999.1	XP_048269956.1
LOC100647879	XM_048414000.1	XP_048269957.1
LOC100647879	XM_048414001.1	XP_048269958.1
LOC100647879	XM_048414002.1	XP_048269959.1
LOC100647880	XM_012318497.3	XP_012173887.1
LOC100647880	XM_048406913.1	XP_048262870.1
LOC100647880	XM_048406914.1	XP_048262871.1
LOC100647880	XM_048406915.1	XP_048262872.1
LOC100647883	XM_003402876.4	XP_003402924.2
LOC100647884	XR_007227202.1	
LOC100647884	XR_007227203.1	
LOC100647884	XR_007227204.1	
LOC100647884	XR_007227205.1	
LOC100647884	XR_007227206.1	
LOC100647884	XR_007227207.1	
LOC100647884	XR_007227208.1	
LOC100647884	XR_007227209.1	
LOC100647884	XR_007227210.1	
LOC100647884	XR_007227211.1	
LOC100647884	XR_007227212.1	
LOC100647884	XR_007227213.1	
LOC100647885	XM_003403027.4	XP_003403075.1
LOC100647887	XM_012315183.3	XP_012170573.1
LOC100647887	XM_048414476.1	XP_048270433.1
LOC100647887	XM_048414477.1	XP_048270434.1
LOC100647887	XM_048414478.1	XP_048270435.1
LOC100647887	XM_048414479.1	XP_048270436.1
LOC100647889	XM_003393961.4	XP_003394009.1
LOC100647889	XM_012318733.3	XP_012174123.1
LOC100647890	XM_012320428.3	XP_012175818.1
LOC100647891	XM_003394437.4	XP_003394485.2
LOC100647892	XM_003394516.4	XP_003394564.2
LOC100647893	XM_003394919.3	XP_003394967.1
LOC100647894	XM_003395081.4	XP_003395129.1
LOC100647895	XM_003395244.4	XP_003395292.1
LOC100647895	XM_012309043.3	XP_012164433.1
LOC100647896	XM_003395403.4	XP_003395451.2
LOC100647897	XM_003395485.4	XP_003395533.2
LOC100647897	XM_020863081.2	XP_020718740.2
LOC100647897	XM_048406271.1	XP_048262228.1
LOC100647897	XM_048406272.1	XP_048262229.1
LOC100647897	XM_048406273.1	XP_048262230.1
LOC100647898	XM_012309455.3	XP_012164845.1
LOC100647898	XM_020863490.2	XP_020719149.1
LOC100647898	XM_048406732.1	XP_048262689.1
LOC100647898	XM_048406733.1	XP_048262690.1
LOC100647898	XM_048406734.1	XP_048262691.1
LOC100647898	XM_048406735.1	XP_048262692.1
LOC100647899	XM_048407373.1	XP_048263330.1
LOC100647900	XM_003396539.4	XP_003396587.1
LOC100647900	XM_012310210.3	XP_012165600.1
LOC100647900	XM_012310211.3	XP_012165601.1
LOC100647901	XM_003396788.4	XP_003396836.1
LOC100647903	XM_003396951.4	XP_003396999.1
LOC100647903	XM_012310770.3	XP_012166160.1
LOC100647903	XM_012310771.3	XP_012166161.1
LOC100647905	XM_020865655.2	XP_020721314.1
LOC100647906	XM_020865556.2	XP_020721215.1
LOC100647907	XM_003399291.4	XP_003399339.2
LOC100647908	NM_001280930.1	NP_001267859.1
LOC100647909	XM_003399850.4	XP_003399898.1
LOC100647909	XM_012315170.2	XP_012170560.1
LOC100647909	XM_020865993.2	XP_020721652.1
LOC100647910	XM_003400084.3	XP_003400132.1
LOC100647910	XM_012315473.3	XP_012170863.1
LOC100647910	XM_012315475.3	XP_012170865.1
LOC100647910	XM_048411353.1	XP_048267310.1
LOC100647910	XM_048411354.1	XP_048267311.1
LOC100647911	XM_003400331.4	XP_003400379.2
LOC100647912	XM_020866850.2	XP_020722509.2
LOC100647912	XM_048412669.1	XP_048268626.1
LOC100647913	XM_012317146.3	XP_012172536.1
LOC100647913	XM_020866916.2	XP_020722575.1
LOC100647914	XM_012317265.3	XP_012172655.1
LOC100647914	XM_012317267.3	XP_012172657.1
LOC100647914	XM_012317268.3	XP_012172658.1
LOC100647916	XR_002308495.2	
LOC100647916	XR_132319.4	
LOC100647917	XM_020867465.2	XP_020723124.2
LOC100647919	XM_012319776.2	XP_012175166.2
LOC100647920	XM_048406569.1	XP_048262526.1
LOC100647922	XM_003392855.4	XP_003392903.1
LOC100647923	XM_012310904.3	XP_012166294.3
LOC100647924	XM_003393334.4	XP_003393382.1
LOC100647924	XM_012312407.3	XP_012167797.1
LOC100647924	XM_048411772.1	XP_048267729.1
LOC100647925	XM_012319929.3	XP_012175319.2
LOC100647926	XM_003393881.4	XP_003393929.1
LOC100647926	XM_012320235.3	XP_012175625.1
LOC100647927	XM_003394204.4	XP_003394252.2
LOC100647928	XM_012307743.3	XP_012163133.1
LOC100647929	XM_012308350.3	XP_012163740.2
LOC100647930	XM_003395822.4	XP_003395870.1
LOC100647930	XM_012309130.3	XP_012164520.1
LOC100647930	XM_012309131.3	XP_012164521.1
LOC100647930	XM_020863298.2	XP_020718957.2
LOC100647930	XM_048406100.1	XP_048262057.1
LOC100647931	XM_003396623.4	XP_003396671.2
LOC100647931	XM_012310343.3	XP_012165733.2
LOC100647931	XM_012310344.3	XP_012165734.2
LOC100647931	XM_012310345.3	XP_012165735.2
LOC100647931	XM_012310346.3	XP_012165736.2
LOC100647931	XM_012310347.3	XP_012165737.2
LOC100647931	XM_048407079.1	XP_048263036.1
LOC100647931	XM_048407080.1	XP_048263037.1
LOC100647931	XM_048407081.1	XP_048263038.1
LOC100647932	XM_003397594.4	XP_003397642.1
LOC100647932	XM_012311833.3	XP_012167223.1
LOC100647933	XM_003398157.4	XP_003398205.2
LOC100647934	XR_007225581.1	
LOC100647935	XM_003398727.4	XP_003398775.2
LOC100647936	XM_012313942.3	XP_012169332.1
LOC100647937	XM_012314457.3	XP_012169847.3
LOC100647938	XM_020865797.2	XP_020721456.2
LOC100647938	XM_048410918.1	XP_048266875.1
LOC100647939	XM_048410846.1	XP_048266803.1
LOC100647939	XM_048410847.1	XP_048266804.1
LOC100647939	XM_048410848.1	XP_048266805.1
LOC100647940	XM_003400253.4	XP_003400301.1
LOC100647940	XM_012315706.3	XP_012171096.1
LOC100647940	XM_012315707.3	XP_012171097.1
LOC100647940	XM_012315708.3	XP_012171098.1
LOC100647940	XM_020866160.2	XP_020721819.1
LOC100647940	XM_048411474.1	XP_048267431.1
LOC100647940	XM_048411475.1	XP_048267432.1
LOC100647941	XM_003400412.4	XP_003400460.2
LOC100647941	XM_012315851.3	XP_012171241.2
LOC100647941	XM_048411745.1	XP_048267702.1
LOC100647942	XM_048412196.1	XP_048268153.1
LOC100647944	XM_048412034.1	XP_048267991.1
LOC100647944	XM_048412035.1	XP_048267992.1
LOC100647944	XM_048412036.1	XP_048267993.1
LOC100647944	XM_048412037.1	XP_048267994.1
LOC100647944	XM_048412038.1	XP_048267995.1
LOC100647944	XM_048412039.1	XP_048267996.1
LOC100647944	XM_048412040.1	XP_048267997.1
LOC100647944	XM_048412042.1	XP_048267999.1
LOC100647945	XM_003401471.4	XP_003401519.1
LOC100647947	XM_003402184.4	XP_003402232.2
LOC100647948	XM_012318682.3	XP_012174072.2
LOC100647948	XM_012318684.3	XP_012174074.2
LOC100647948	XM_012318685.3	XP_012174075.2
LOC100647948	XM_048405422.1	XP_048261379.1
LOC100647948	XM_048405423.1	XP_048261380.1
LOC100647948	XM_048405424.1	XP_048261381.1
LOC100647948	XM_048405425.1	XP_048261382.1
LOC100647948	XM_048405426.1	XP_048261383.1
LOC100647948	XM_048405427.1	XP_048261384.1
LOC100647948	XM_048405428.1	XP_048261385.1
LOC100647948	XM_048405429.1	XP_048261386.1
LOC100647948	XM_048405430.1	XP_048261387.1
LOC100647948	XM_048405431.1	XP_048261388.1
LOC100647948	XM_048405432.1	XP_048261389.1
LOC100647948	XM_048405433.1	XP_048261390.1
LOC100647948	XM_048405434.1	XP_048261391.1
LOC100647948	XM_048405435.1	XP_048261392.1
LOC100647948	XM_048405436.1	XP_048261393.1
LOC100647948	XM_048405438.1	XP_048261395.1
LOC100647948	XM_048405439.1	XP_048261396.1
LOC100647948	XM_048405440.1	XP_048261397.1
LOC100647948	XM_048405441.1	XP_048261398.1
LOC100647948	XM_048405442.1	XP_048261399.1
LOC100647948	XM_048405443.1	XP_048261400.1
LOC100647948	XM_048405444.1	XP_048261401.1
LOC100647948	XM_048405445.1	XP_048261402.1
LOC100647948	XM_048405446.1	XP_048261403.1
LOC100647948	XM_048405447.1	XP_048261404.1
